PARTIDO_POLITICO,TEMAS,MES,TRIMESTRE
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,['salud'],June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,"['salud', 'educación']",June,2
Partido Socialista de Chile,"['salud', 'seguridad']",June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,June,2
Partido Socialista de Chile,otros,May,2
Partido Socialista de Chile,otros,May,2
Partido Socialista de Chile,otros,May,2
Partido Socialista de Chile,otros,May,2
Partido Socialista de Chile,otros,May,2
Partido Socialista de Chile,otros,May,2
Partido Socialista de Chile,otros,May,2
Partido Socialista de Chile,otros,May,2
Partido Socialista de Chile,otros,May,2
Partido Socialista de Chile,otros,April,1
Partido Socialista de Chile,otros,April,1
Partido Socialista de Chile,otros,April,1
Partido Socialista de Chile,"['salud', 'combustibles']",April,1
Partido Socialista de Chile,"['salud', 'educación']",April,1
Partido Socialista de Chile,otros,April,1
Partido Socialista de Chile,"['salud', 'educación', 'seguridad']",April,1
Partido Socialista de Chile,['seguridad'],April,1
Partido Socialista de Chile,otros,April,1
Partido Socialista de Chile,otros,April,1
Partido Socialista de Chile,otros,April,1
Partido Socialista de Chile,otros,April,1
Partido Socialista de Chile,otros,April,1
Partido Socialista de Chile,otros,April,1
Partido Socialista de Chile,['seguridad'],March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,"['salud', 'seguridad']",March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,"['salud', 'educación']",January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['salud'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['educación'],January,1
Partido Socialista de Chile,['inflación'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,['educación'],May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,['seguridad'],May,2
Partido Republicano de Chile,['educación'],May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,['pensión'],May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,['seguridad'],May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,['seguridad'],May,2
Partido Republicano de Chile,['seguridad'],May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,"['salud', 'educación']",May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,"['salud', 'educación']",May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,['educación'],May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,"['salud', 'educación']",May,2
Partido Republicano de Chile,['seguridad'],May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,['seguridad'],April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,['seguridad'],April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,['educación'],April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,['seguridad'],April,1
Partido Republicano de Chile,['seguridad'],April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,['seguridad'],April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,"['economía', 'inflación']",March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,"['economía', 'inflación']",March,1
Partido Republicano de Chile,['seguridad'],March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,['seguridad'],March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,"['economía', 'elecciones']",March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,['seguridad'],March,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,['seguridad'],January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,['salud'],January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,['seguridad'],January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Liberal de Chile,otros,June,2
Partido Liberal de Chile,otros,June,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,['pensión'],May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,['educación'],April,1
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,otros,March,1
Partido Liberal de Chile,otros,March,1
Partido Liberal de Chile,"['vivienda', 'educación']",March,1
Partido Liberal de Chile,otros,March,1
Partido Liberal de Chile,['vivienda'],March,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,"['salud', 'educación', 'seguridad']",February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,February,1
Partido Liberal de Chile,otros,January,1
Partido Liberal de Chile,['seguridad'],January,1
Partido Liberal de Chile,otros,January,1
Partido Liberal de Chile,['educación'],January,1
Partido Liberal de Chile,['vivienda'],January,1
Partido Liberal de Chile,otros,January,1
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,['crímenes'],June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,['seguridad'],June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,['salud'],June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,"['vivienda', 'seguridad']",May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,['salud'],May,2
Partido Frente Amplio,['salud'],May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,['seguridad'],May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,['seguridad'],May,2
Partido Frente Amplio,"['salud', 'seguridad']",May,2
Partido Frente Amplio,['seguridad'],May,2
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,['salud'],April,1
Partido Frente Amplio,['salud'],April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,['seguridad'],April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,['salud'],April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['seguridad'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['salud'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['seguridad'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['seguridad'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['seguridad'],March,1
Partido Frente Amplio,['seguridad'],March,1
Partido Frente Amplio,"['salud', 'educación']",January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,['crímenes'],January,1
Partido Frente Amplio,otros,January,1
Partido Por la Democracia,['educación'],June,2
Partido Por la Democracia,otros,June,2
Partido Por la Democracia,otros,June,2
Partido Por la Democracia,['salud'],June,2
Partido Por la Democracia,otros,June,2
Partido Por la Democracia,"['salud', 'educación']",June,2
Partido Por la Democracia,['educación'],June,2
Partido Por la Democracia,otros,June,2
Partido Por la Democracia,otros,June,2
Partido Por la Democracia,otros,June,2
Partido Por la Democracia,['educación'],June,2
Partido Por la Democracia,"['transporte', 'seguridad']",May,2
Partido Por la Democracia,"['transporte', 'combustibles']",May,2
Partido Por la Democracia,['crímenes'],May,2
Partido Por la Democracia,otros,May,2
Partido Por la Democracia,['educación'],May,2
Partido Por la Democracia,otros,May,2
Partido Por la Democracia,otros,May,2
Partido Por la Democracia,['salud'],April,1
Partido Por la Democracia,otros,April,1
Partido Por la Democracia,['educación'],April,1
Partido Por la Democracia,['combustibles'],April,1
Partido Por la Democracia,otros,April,1
Partido Por la Democracia,otros,April,1
Partido Por la Democracia,"['economía', 'seguridad']",April,1
Partido Por la Democracia,otros,April,1
Partido Por la Democracia,['salud'],April,1
Partido Por la Democracia,['seguridad'],April,1
Partido Por la Democracia,otros,April,1
Partido Por la Democracia,otros,April,1
Partido Por la Democracia,otros,April,1
Partido Por la Democracia,otros,April,1
Partido Por la Democracia,otros,March,1
Partido Por la Democracia,['educación'],March,1
Partido Por la Democracia,otros,March,1
Partido Por la Democracia,"['transporte', 'inflación']",March,1
Partido Por la Democracia,['vivienda'],March,1
Partido Por la Democracia,['salud'],January,1
Partido Por la Democracia,otros,January,1
Partido Por la Democracia,otros,January,1
Partido Por la Democracia,otros,January,1
Partido Por la Democracia,otros,January,1
Partido Por la Democracia,otros,January,1
Partido Por la Democracia,['salud'],January,1
Partido Por la Democracia,otros,January,1
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,['salud'],June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,['seguridad'],June,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,['transporte'],May,2
Partido Frente Amplio,['educación'],May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,['seguridad'],May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,['educación'],April,1
Partido Frente Amplio,['seguridad'],April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,"['vivienda', 'salud', 'seguridad']",April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,"['salud', 'educación']",March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['salud'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['educación'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,"['vivienda', 'pensión', 'educación', 'seguridad']",March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,['educación'],January,1
Partido Frente Amplio,['educación'],January,1
Partido Frente Amplio,['educación'],January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,['educación'],January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,['educación'],January,1
Partido Frente Amplio,['educación'],January,1
Partido Frente Amplio,['educación'],January,1
Partido Frente Amplio,['educación'],January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,['educación'],January,1
Partido Frente Amplio,['educación'],January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,['salud'],June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,"['salud', 'educación', 'seguridad']",May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['elecciones'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,"['salud', 'educación', 'seguridad']",May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['salud'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['salud'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['salud'],April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,['educación'],April,1
Partido Renovación Nacional,['educación'],April,1
Partido Renovación Nacional,['educación'],April,1
Partido Renovación Nacional,['educación'],April,1
Partido Renovación Nacional,['educación'],April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,['seguridad'],April,1
Partido Renovación Nacional,['educación'],April,1
Partido Renovación Nacional,['seguridad'],April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,['seguridad'],April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,['salud'],April,1
Partido Renovación Nacional,['seguridad'],March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,['educación'],March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,['vivienda'],March,1
Partido Renovación Nacional,['vivienda'],March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,['seguridad'],March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,['seguridad'],March,1
Partido Renovación Nacional,['educación'],March,1
Partido Renovación Nacional,['seguridad'],March,1
Partido Renovación Nacional,['crímenes'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,"['vivienda', 'salud', 'economía', 'educación', 'seguridad']",January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,"['vivienda', 'salud']",January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['salud'],January,1
Partido Renovación Nacional,otros,January,1
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,['salud'],June,2
Partido Unión Demócrata Independiente,['seguridad'],June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,['salud'],June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,['transporte'],June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,['educación'],May,2
Partido Unión Demócrata Independiente,otros,May,2
Partido Unión Demócrata Independiente,['seguridad'],May,2
Partido Unión Demócrata Independiente,['pensión'],May,2
Partido Unión Demócrata Independiente,otros,May,2
Partido Unión Demócrata Independiente,['seguridad'],May,2
Partido Unión Demócrata Independiente,['inflación'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['seguridad'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['vivienda'],May,2
Partido Unión Demócrata Independiente,['salud'],April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,['elecciones'],April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,['seguridad'],April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,['seguridad'],April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,['seguridad'],April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,"['vivienda', 'salud', 'seguridad']",April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,['seguridad'],March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,['educación'],March,1
Partido Unión Demócrata Independiente,['educación'],March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,"['economía', 'inflación']",March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,February,1
Partido Unión Demócrata Independiente,otros,February,1
Partido Unión Demócrata Independiente,['seguridad'],January,1
Partido Unión Demócrata Independiente,['vivienda'],January,1
Partido Unión Demócrata Independiente,['seguridad'],January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,['pensión'],January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,['salud'],January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,"['educación', 'seguridad']",January,1
Partido Unión Demócrata Independiente,"['transporte', 'elecciones']",January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,['salud'],January,1
Partido Unión Demócrata Independiente,['pensión'],January,1
Partido Unión Demócrata Independiente,['salud'],January,1
Partido Republicano de Chile,['combustibles'],June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,['salud'],June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,['salud'],June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,June,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,['crímenes'],May,2
Partido Republicano de Chile,['seguridad'],May,2
Partido Republicano de Chile,['seguridad'],May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,May,2
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,['seguridad'],April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,['seguridad'],April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,April,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,"['vivienda', 'salud', 'economía', 'educación', 'seguridad']",March,1
Partido Republicano de Chile,['seguridad'],March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,['seguridad'],March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,March,1
